DATE,TIME,ASN,PREFIX,FREQ
20210124,0200,AS37063,41.77.72.0/21,144
20210124,0800,AS37063,41.77.72.0/21,143
20210124,1400,AS37063,41.77.72.0/21,143
20210124,2000,AS37063,41.77.72.0/21,143
20210125,0200,AS37063,41.77.72.0/21,143
20210125,0800,AS37063,41.77.72.0/21,141
20210125,1400,AS37063,41.77.72.0/21,144
20210125,2000,AS37063,41.77.72.0/21,144
20210126,0200,AS37063,41.77.72.0/21,144
20210126,0800,AS37063,41.77.72.0/21,144
20210126,1400,AS37063,41.77.72.0/21,144
20210126,2000,AS37063,41.77.72.0/21,144
20210127,0200,AS37063,41.77.72.0/21,145
20210127,0800,AS37063,41.77.72.0/21,145
20210127,1400,AS37063,41.77.72.0/21,145
20210127,2000,AS37063,41.77.72.0/21,144
20210128,0200,AS37063,41.77.72.0/21,145
20210128,0800,AS37063,41.77.72.0/21,145
20210128,1400,AS37063,41.77.72.0/21,145
20210128,2000,AS37063,41.77.72.0/21,145
20210129,0200,AS37063,41.77.72.0/21,144
20210129,0800,AS37063,41.77.72.0/21,144
20210129,1400,AS37063,41.77.72.0/21,145
20210129,2000,AS37063,41.77.72.0/21,145
20210130,0200,AS37063,41.77.72.0/21,145
20210130,0800,AS37063,41.77.72.0/21,145
20210130,1400,AS37063,41.77.72.0/21,145
20210130,2000,AS37063,41.77.72.0/21,145
0,0,0,0,0
20210101,0200,AS37063,154.0.138.0/24,145
20210101,0800,AS37063,154.0.138.0/24,145
20210101,1400,AS37063,154.0.138.0/24,145
20210101,2000,AS37063,154.0.138.0/24,145
20210102,0200,AS37063,154.0.138.0/24,145
20210102,0800,AS37063,154.0.138.0/24,145
20210102,1400,AS37063,154.0.138.0/24,145
20210102,2000,AS37063,154.0.138.0/24,145
20210103,0200,AS37063,154.0.138.0/24,145
20210103,0800,AS37063,154.0.138.0/24,145
20210103,1400,AS37063,154.0.138.0/24,145
20210103,2000,AS37063,154.0.138.0/24,145
20210104,0200,AS37063,154.0.138.0/24,145
20210104,0800,AS37063,154.0.138.0/24,145
20210104,1400,AS37063,154.0.138.0/24,145
20210104,2000,AS37063,154.0.138.0/24,145
20210105,0200,AS37063,154.0.138.0/24,145
20210105,0800,AS37063,154.0.138.0/24,145
20210105,1400,AS37063,154.0.138.0/24,145
20210105,2000,AS37063,154.0.138.0/24,145
20210106,0200,AS37063,154.0.138.0/24,145
20210106,0800,AS37063,154.0.138.0/24,145
20210106,1400,AS37063,154.0.138.0/24,145
20210106,2000,AS37063,154.0.138.0/24,145
20210107,0200,AS37063,154.0.138.0/24,145
20210107,0800,AS37063,154.0.138.0/24,145
20210107,1400,AS37063,154.0.138.0/24,145
20210107,2000,AS37063,154.0.138.0/24,145
20210108,0200,AS37063,154.0.138.0/24,145
20210108,0800,AS37063,154.0.138.0/24,145
20210108,1400,AS37063,154.0.138.0/24,145
20210108,2000,AS37063,154.0.138.0/24,145
20210109,0200,AS37063,154.0.138.0/24,145
20210109,0800,AS37063,154.0.138.0/24,145
20210109,1400,AS37063,154.0.138.0/24,145
20210109,2000,AS37063,154.0.138.0/24,145
20210110,0200,AS37063,154.0.138.0/24,145
20210110,0800,AS37063,154.0.138.0/24,145
20210110,1400,AS37063,154.0.138.0/24,145
20210110,2000,AS37063,154.0.138.0/24,145
20210111,0200,AS37063,154.0.138.0/24,145
20210111,0800,AS37063,154.0.138.0/24,144
20210111,1400,AS37063,154.0.138.0/24,145
20210111,2000,AS37063,154.0.138.0/24,145
20210112,0200,AS37063,154.0.138.0/24,145
20210112,0800,AS37063,154.0.138.0/24,145
20210112,1400,AS37063,154.0.138.0/24,145
20210112,2000,AS37063,154.0.138.0/24,145
20210113,0200,AS37063,154.0.138.0/24,145
20210113,0800,AS37063,154.0.138.0/24,145
20210113,1400,AS37063,154.0.138.0/24,145
20210113,2000,AS37063,154.0.138.0/24,145
20210114,0200,AS37063,154.0.138.0/24,145
20210114,0800,AS37063,154.0.138.0/24,145
20210114,1400,AS37063,154.0.138.0/24,145
20210114,2000,AS37063,154.0.138.0/24,145
20210115,0200,AS37063,154.0.138.0/24,145
20210115,0800,AS37063,154.0.138.0/24,145
20210115,1400,AS37063,154.0.138.0/24,145
20210115,2000,AS37063,154.0.138.0/24,145
20210116,0200,AS37063,154.0.138.0/24,145
20210116,0800,AS37063,154.0.138.0/24,145
20210116,1400,AS37063,154.0.138.0/24,145
20210116,2000,AS37063,154.0.138.0/24,145
20210117,0200,AS37063,154.0.138.0/24,145
20210117,0800,AS37063,154.0.138.0/24,145
20210117,1400,AS37063,154.0.138.0/24,145
20210117,2000,AS37063,154.0.138.0/24,145
20210118,0200,AS37063,154.0.138.0/24,145
20210118,0800,AS37063,154.0.138.0/24,144
20210118,1400,AS37063,154.0.138.0/24,144
20210118,2000,AS37063,154.0.138.0/24,145
20210119,0200,AS37063,154.0.138.0/24,145
20210119,0800,AS37063,154.0.138.0/24,145
20210119,1400,AS37063,154.0.138.0/24,144
20210119,2000,AS37063,154.0.138.0/24,144
20210120,0200,AS37063,154.0.138.0/24,144
20210120,0800,AS37063,154.0.138.0/24,144
20210120,1400,AS37063,154.0.138.0/24,143
20210120,2000,AS37063,154.0.138.0/24,145
20210121,0200,AS37063,154.0.138.0/24,145
20210121,0800,AS37063,154.0.138.0/24,144
20210121,1400,AS37063,154.0.138.0/24,142
20210121,2000,AS37063,154.0.138.0/24,144
20210122,0200,AS37063,154.0.138.0/24,143
20210122,0800,AS37063,154.0.138.0/24,143
20210122,1400,AS37063,154.0.138.0/24,144
20210122,2000,AS37063,154.0.138.0/24,143
20210123,0200,AS37063,154.0.138.0/24,143
20210123,0800,AS37063,154.0.138.0/24,143
20210123,1400,AS37063,154.0.138.0/24,143
20210123,2000,AS37063,154.0.138.0/24,143
20210124,0200,AS37063,154.0.138.0/24,143
20210124,0800,AS37063,154.0.138.0/24,142
20210124,1400,AS37063,154.0.138.0/24,141
20210124,2000,AS37063,154.0.138.0/24,141
20210125,0200,AS37063,154.0.138.0/24,141
20210125,0800,AS37063,154.0.138.0/24,140
20210125,1400,AS37063,154.0.138.0/24,142
20210125,2000,AS37063,154.0.138.0/24,143
20210126,0200,AS37063,154.0.138.0/24,143
20210126,0800,AS37063,154.0.138.0/24,143
20210126,1400,AS37063,154.0.138.0/24,143
20210126,2000,AS37063,154.0.138.0/24,143
20210127,0200,AS37063,154.0.138.0/24,144
20210127,0800,AS37063,154.0.138.0/24,144
20210127,1400,AS37063,154.0.138.0/24,144
20210127,2000,AS37063,154.0.138.0/24,143
20210128,0200,AS37063,154.0.138.0/24,144
20210128,0800,AS37063,154.0.138.0/24,144
20210128,1400,AS37063,154.0.138.0/24,144
20210128,2000,AS37063,154.0.138.0/24,144
20210129,0200,AS37063,154.0.138.0/24,143
20210129,0800,AS37063,154.0.138.0/24,144
20210129,1400,AS37063,154.0.138.0/24,144
20210129,2000,AS37063,154.0.138.0/24,144
20210130,0200,AS37063,154.0.138.0/24,144
20210130,0800,AS37063,154.0.138.0/24,144
20210130,1400,AS37063,154.0.138.0/24,144
20210130,2000,AS37063,154.0.138.0/24,144
0,0,0,0,0
20210101,0200,AS37063,129.205.13.0/24,145
20210101,0800,AS37063,129.205.13.0/24,145
20210101,1400,AS37063,129.205.13.0/24,145
20210101,2000,AS37063,129.205.13.0/24,145
20210102,0200,AS37063,129.205.13.0/24,145
20210102,0800,AS37063,129.205.13.0/24,145
20210102,1400,AS37063,129.205.13.0/24,145
20210102,2000,AS37063,129.205.13.0/24,145
20210103,0200,AS37063,129.205.13.0/24,145
20210103,0800,AS37063,129.205.13.0/24,145
20210103,1400,AS37063,129.205.13.0/24,145
20210103,2000,AS37063,129.205.13.0/24,145
20210104,0200,AS37063,129.205.13.0/24,145
20210104,0800,AS37063,129.205.13.0/24,145
20210104,1400,AS37063,129.205.13.0/24,145
20210104,2000,AS37063,129.205.13.0/24,145
20210105,0200,AS37063,129.205.13.0/24,145
20210105,0800,AS37063,129.205.13.0/24,145
20210105,1400,AS37063,129.205.13.0/24,145
20210105,2000,AS37063,129.205.13.0/24,145
20210106,0200,AS37063,129.205.13.0/24,145
20210106,0800,AS37063,129.205.13.0/24,145
20210106,1400,AS37063,129.205.13.0/24,145
20210106,2000,AS37063,129.205.13.0/24,145
20210107,0200,AS37063,129.205.13.0/24,145
20210107,0800,AS37063,129.205.13.0/24,145
20210107,1400,AS37063,129.205.13.0/24,145
20210107,2000,AS37063,129.205.13.0/24,145
20210108,0200,AS37063,129.205.13.0/24,144
20210108,0800,AS37063,129.205.13.0/24,144
20210108,1400,AS37063,129.205.13.0/24,144
20210108,2000,AS37063,129.205.13.0/24,144
20210109,0200,AS37063,129.205.13.0/24,144
20210109,0800,AS37063,129.205.13.0/24,144
20210109,1400,AS37063,129.205.13.0/24,144
20210109,2000,AS37063,129.205.13.0/24,144
20210110,0200,AS37063,129.205.13.0/24,144
20210110,0800,AS37063,129.205.13.0/24,144
20210110,1400,AS37063,129.205.13.0/24,144
20210110,2000,AS37063,129.205.13.0/24,144
20210111,0200,AS37063,129.205.13.0/24,144
20210111,0800,AS37063,129.205.13.0/24,143
20210111,1400,AS37063,129.205.13.0/24,144
20210111,2000,AS37063,129.205.13.0/24,144
20210112,0200,AS37063,129.205.13.0/24,144
20210112,0800,AS37063,129.205.13.0/24,144
20210112,1400,AS37063,129.205.13.0/24,144
20210112,2000,AS37063,129.205.13.0/24,144
20210113,0200,AS37063,129.205.13.0/24,144
20210113,0800,AS37063,129.205.13.0/24,144
20210113,1400,AS37063,129.205.13.0/24,144
20210113,2000,AS37063,129.205.13.0/24,144
20210114,0200,AS37063,129.205.13.0/24,144
20210114,0800,AS37063,129.205.13.0/24,144
20210114,1400,AS37063,129.205.13.0/24,144
20210114,2000,AS37063,129.205.13.0/24,144
20210115,0200,AS37063,129.205.13.0/24,144
20210115,0800,AS37063,129.205.13.0/24,144
20210115,1400,AS37063,129.205.13.0/24,144
20210115,2000,AS37063,129.205.13.0/24,144
20210116,0200,AS37063,129.205.13.0/24,144
20210116,0800,AS37063,129.205.13.0/24,144
20210116,1400,AS37063,129.205.13.0/24,144
20210116,2000,AS37063,129.205.13.0/24,144
20210117,0200,AS37063,129.205.13.0/24,144
20210117,0800,AS37063,129.205.13.0/24,144
20210117,1400,AS37063,129.205.13.0/24,144
20210117,2000,AS37063,129.205.13.0/24,144
20210118,0200,AS37063,129.205.13.0/24,144
20210118,0800,AS37063,129.205.13.0/24,143
20210118,1400,AS37063,129.205.13.0/24,143
20210118,2000,AS37063,129.205.13.0/24,144
20210119,0200,AS37063,129.205.13.0/24,144
20210119,0800,AS37063,129.205.13.0/24,144
20210119,1400,AS37063,129.205.13.0/24,143
20210119,2000,AS37063,129.205.13.0/24,144
20210120,0200,AS37063,129.205.13.0/24,144
20210120,0800,AS37063,129.205.13.0/24,144
20210120,1400,AS37063,129.205.13.0/24,143
20210120,2000,AS37063,129.205.13.0/24,145
20210121,0200,AS37063,129.205.13.0/24,145
20210121,0800,AS37063,129.205.13.0/24,144
20210121,1400,AS37063,129.205.13.0/24,142
20210121,2000,AS37063,129.205.13.0/24,144
20210122,0200,AS37063,129.205.13.0/24,143
20210122,0800,AS37063,129.205.13.0/24,143
20210122,1400,AS37063,129.205.13.0/24,144
20210122,2000,AS37063,129.205.13.0/24,143
20210123,0200,AS37063,129.205.13.0/24,143
20210123,0800,AS37063,129.205.13.0/24,143
20210123,1400,AS37063,129.205.13.0/24,144
20210123,2000,AS37063,129.205.13.0/24,144
20210124,0200,AS37063,129.205.13.0/24,144
20210124,0800,AS37063,129.205.13.0/24,143
20210124,1400,AS37063,129.205.13.0/24,142
20210124,2000,AS37063,129.205.13.0/24,142
20210125,0200,AS37063,129.205.13.0/24,142
20210125,0800,AS37063,129.205.13.0/24,142
20210125,1400,AS37063,129.205.13.0/24,143
20210125,2000,AS37063,129.205.13.0/24,144
20210126,0200,AS37063,129.205.13.0/24,144
20210126,0800,AS37063,129.205.13.0/24,144
20210126,1400,AS37063,129.205.13.0/24,144
20210126,2000,AS37063,129.205.13.0/24,144
20210127,0200,AS37063,129.205.13.0/24,145
20210127,0800,AS37063,129.205.13.0/24,145
20210127,1400,AS37063,129.205.13.0/24,145
20210127,2000,AS37063,129.205.13.0/24,144
20210128,0200,AS37063,129.205.13.0/24,145
20210128,0800,AS37063,129.205.13.0/24,145
20210128,1400,AS37063,129.205.13.0/24,145
20210128,2000,AS37063,129.205.13.0/24,145
20210129,0200,AS37063,129.205.13.0/24,144
20210129,0800,AS37063,129.205.13.0/24,145
20210129,1400,AS37063,129.205.13.0/24,145
20210129,2000,AS37063,129.205.13.0/24,145
20210130,0200,AS37063,129.205.13.0/24,145
20210130,0800,AS37063,129.205.13.0/24,145
20210130,1400,AS37063,129.205.13.0/24,145
20210130,2000,AS37063,129.205.13.0/24,145
0,0,0,0,0
20210101,0200,AS37063,41.77.77.0/24,145
20210101,0800,AS37063,41.77.77.0/24,145
20210101,1400,AS37063,41.77.77.0/24,145
20210101,2000,AS37063,41.77.77.0/24,145
20210102,0200,AS37063,41.77.77.0/24,145
20210102,0800,AS37063,41.77.77.0/24,145
20210102,1400,AS37063,41.77.77.0/24,145
20210102,2000,AS37063,41.77.77.0/24,145
20210103,0200,AS37063,41.77.77.0/24,145
20210103,0800,AS37063,41.77.77.0/24,145
20210103,1400,AS37063,41.77.77.0/24,145
20210103,2000,AS37063,41.77.77.0/24,145
20210104,0200,AS37063,41.77.77.0/24,145
20210104,0800,AS37063,41.77.77.0/24,145
20210104,1400,AS37063,41.77.77.0/24,145
20210104,2000,AS37063,41.77.77.0/24,145
20210105,0200,AS37063,41.77.77.0/24,145
20210105,0800,AS37063,41.77.77.0/24,145
20210105,1400,AS37063,41.77.77.0/24,145
20210105,2000,AS37063,41.77.77.0/24,145
20210106,0200,AS37063,41.77.77.0/24,145
20210106,0800,AS37063,41.77.77.0/24,145
20210106,1400,AS37063,41.77.77.0/24,145
20210106,2000,AS37063,41.77.77.0/24,145
20210107,0200,AS37063,41.77.77.0/24,145
20210107,0800,AS37063,41.77.77.0/24,145
20210107,1400,AS37063,41.77.77.0/24,145
20210107,2000,AS37063,41.77.77.0/24,145
20210108,0200,AS37063,41.77.77.0/24,144
20210108,0800,AS37063,41.77.77.0/24,144
20210108,1400,AS37063,41.77.77.0/24,144
20210108,2000,AS37063,41.77.77.0/24,144
20210109,0200,AS37063,41.77.77.0/24,144
20210109,0800,AS37063,41.77.77.0/24,144
20210109,1400,AS37063,41.77.77.0/24,144
20210109,2000,AS37063,41.77.77.0/24,144
20210110,0200,AS37063,41.77.77.0/24,144
20210110,0800,AS37063,41.77.77.0/24,144
20210110,1400,AS37063,41.77.77.0/24,144
20210110,2000,AS37063,41.77.77.0/24,144
20210111,0200,AS37063,41.77.77.0/24,144
20210111,0800,AS37063,41.77.77.0/24,143
20210111,1400,AS37063,41.77.77.0/24,144
20210111,2000,AS37063,41.77.77.0/24,144
20210112,0200,AS37063,41.77.77.0/24,144
20210112,0800,AS37063,41.77.77.0/24,144
20210112,1400,AS37063,41.77.77.0/24,144
20210112,2000,AS37063,41.77.77.0/24,144
20210113,0200,AS37063,41.77.77.0/24,144
20210113,0800,AS37063,41.77.77.0/24,144
20210113,1400,AS37063,41.77.77.0/24,144
20210113,2000,AS37063,41.77.77.0/24,144
20210114,0200,AS37063,41.77.77.0/24,144
20210114,0800,AS37063,41.77.77.0/24,144
20210114,1400,AS37063,41.77.77.0/24,144
20210114,2000,AS37063,41.77.77.0/24,144
20210115,0200,AS37063,41.77.77.0/24,144
20210115,0800,AS37063,41.77.77.0/24,144
20210115,1400,AS37063,41.77.77.0/24,144
20210115,2000,AS37063,41.77.77.0/24,144
20210116,0200,AS37063,41.77.77.0/24,144
20210116,0800,AS37063,41.77.77.0/24,144
20210116,1400,AS37063,41.77.77.0/24,144
20210116,2000,AS37063,41.77.77.0/24,144
20210117,0200,AS37063,41.77.77.0/24,144
20210117,0800,AS37063,41.77.77.0/24,144
20210117,1400,AS37063,41.77.77.0/24,144
20210117,2000,AS37063,41.77.77.0/24,144
20210118,0200,AS37063,41.77.77.0/24,144
20210118,0800,AS37063,41.77.77.0/24,143
20210118,1400,AS37063,41.77.77.0/24,143
20210118,2000,AS37063,41.77.77.0/24,144
20210119,0200,AS37063,41.77.77.0/24,144
20210119,0800,AS37063,41.77.77.0/24,144
20210119,1400,AS37063,41.77.77.0/24,143
20210119,2000,AS37063,41.77.77.0/24,144
20210120,0200,AS37063,41.77.77.0/24,144
20210120,0800,AS37063,41.77.77.0/24,144
20210120,1400,AS37063,41.77.77.0/24,143
20210120,2000,AS37063,41.77.77.0/24,145
20210121,0200,AS37063,41.77.77.0/24,145
20210121,0800,AS37063,41.77.77.0/24,144
20210121,1400,AS37063,41.77.77.0/24,143
20210121,2000,AS37063,41.77.77.0/24,145
20210122,0200,AS37063,41.77.77.0/24,144
20210122,0800,AS37063,41.77.77.0/24,144
20210122,1400,AS37063,41.77.77.0/24,145
20210122,2000,AS37063,41.77.77.0/24,144
20210123,0200,AS37063,41.77.77.0/24,144
20210123,0800,AS37063,41.77.77.0/24,144
20210123,1400,AS37063,41.77.77.0/24,144
20210123,2000,AS37063,41.77.77.0/24,144
20210124,0200,AS37063,41.77.77.0/24,144
20210124,0800,AS37063,41.77.77.0/24,143
20210124,1400,AS37063,41.77.77.0/24,143
20210124,2000,AS37063,41.77.77.0/24,143
20210125,0200,AS37063,41.77.77.0/24,143
20210125,0800,AS37063,41.77.77.0/24,141
20210125,1400,AS37063,41.77.77.0/24,144
20210125,2000,AS37063,41.77.77.0/24,144
20210126,0200,AS37063,41.77.77.0/24,144
20210126,0800,AS37063,41.77.77.0/24,144
20210126,1400,AS37063,41.77.77.0/24,144
20210126,2000,AS37063,41.77.77.0/24,144
20210127,0200,AS37063,41.77.77.0/24,145
20210127,0800,AS37063,41.77.77.0/24,145
20210127,1400,AS37063,41.77.77.0/24,145
20210127,2000,AS37063,41.77.77.0/24,144
20210128,0200,AS37063,41.77.77.0/24,145
20210128,0800,AS37063,41.77.77.0/24,145
20210128,1400,AS37063,41.77.77.0/24,145
20210128,2000,AS37063,41.77.77.0/24,145
20210129,0200,AS37063,41.77.77.0/24,144
20210129,0800,AS37063,41.77.77.0/24,144
20210129,1400,AS37063,41.77.77.0/24,145
20210129,2000,AS37063,41.77.77.0/24,145
20210130,0200,AS37063,41.77.77.0/24,145
20210130,0800,AS37063,41.77.77.0/24,145
20210130,1400,AS37063,41.77.77.0/24,145
20210130,2000,AS37063,41.77.77.0/24,145
0,0,0,0,0
20210101,0200,AS37063,41.191.78.0/24,145
20210101,0800,AS37063,41.191.78.0/24,145
20210101,1400,AS37063,41.191.78.0/24,145
20210101,2000,AS37063,41.191.78.0/24,145
20210102,0200,AS37063,41.191.78.0/24,145
20210102,0800,AS37063,41.191.78.0/24,145
20210102,1400,AS37063,41.191.78.0/24,145
20210102,2000,AS37063,41.191.78.0/24,145
20210103,0200,AS37063,41.191.78.0/24,145
20210103,0800,AS37063,41.191.78.0/24,145
20210103,1400,AS37063,41.191.78.0/24,145
20210103,2000,AS37063,41.191.78.0/24,145
20210104,0200,AS37063,41.191.78.0/24,145
20210104,0800,AS37063,41.191.78.0/24,145
20210104,1400,AS37063,41.191.78.0/24,145
20210104,2000,AS37063,41.191.78.0/24,145
20210105,0200,AS37063,41.191.78.0/24,145
20210105,0800,AS37063,41.191.78.0/24,145
20210105,1400,AS37063,41.191.78.0/24,145
20210105,2000,AS37063,41.191.78.0/24,145
20210106,0200,AS37063,41.191.78.0/24,145
20210106,0800,AS37063,41.191.78.0/24,145
20210106,1400,AS37063,41.191.78.0/24,145
20210106,2000,AS37063,41.191.78.0/24,145
20210107,0200,AS37063,41.191.78.0/24,145
20210107,0800,AS37063,41.191.78.0/24,145
20210107,1400,AS37063,41.191.78.0/24,145
20210107,2000,AS37063,41.191.78.0/24,145
20210108,0200,AS37063,41.191.78.0/24,145
20210108,0800,AS37063,41.191.78.0/24,145
20210108,1400,AS37063,41.191.78.0/24,145
20210108,2000,AS37063,41.191.78.0/24,145
20210109,0200,AS37063,41.191.78.0/24,145
20210109,0800,AS37063,41.191.78.0/24,145
20210109,1400,AS37063,41.191.78.0/24,145
20210109,2000,AS37063,41.191.78.0/24,145
20210110,0200,AS37063,41.191.78.0/24,145
20210110,0800,AS37063,41.191.78.0/24,145
20210110,1400,AS37063,41.191.78.0/24,145
20210110,2000,AS37063,41.191.78.0/24,145
20210111,0200,AS37063,41.191.78.0/24,145
20210111,0800,AS37063,41.191.78.0/24,144
20210111,1400,AS37063,41.191.78.0/24,145
20210111,2000,AS37063,41.191.78.0/24,145
20210112,0200,AS37063,41.191.78.0/24,145
20210112,0800,AS37063,41.191.78.0/24,145
20210112,1400,AS37063,41.191.78.0/24,145
20210112,2000,AS37063,41.191.78.0/24,145
20210113,0200,AS37063,41.191.78.0/24,145
20210113,0800,AS37063,41.191.78.0/24,145
20210113,1400,AS37063,41.191.78.0/24,145
20210113,2000,AS37063,41.191.78.0/24,145
20210114,0200,AS37063,41.191.78.0/24,145
20210114,0800,AS37063,41.191.78.0/24,145
20210114,1400,AS37063,41.191.78.0/24,145
20210114,2000,AS37063,41.191.78.0/24,145
20210115,0200,AS37063,41.191.78.0/24,145
20210115,0800,AS37063,41.191.78.0/24,145
20210115,1400,AS37063,41.191.78.0/24,145
20210115,2000,AS37063,41.191.78.0/24,145
20210116,0200,AS37063,41.191.78.0/24,145
20210116,0800,AS37063,41.191.78.0/24,145
20210116,1400,AS37063,41.191.78.0/24,145
20210116,2000,AS37063,41.191.78.0/24,145
20210117,0200,AS37063,41.191.78.0/24,145
20210117,0800,AS37063,41.191.78.0/24,145
20210117,1400,AS37063,41.191.78.0/24,145
20210117,2000,AS37063,41.191.78.0/24,145
20210118,0200,AS37063,41.191.78.0/24,145
20210118,0800,AS37063,41.191.78.0/24,144
20210118,1400,AS37063,41.191.78.0/24,144
20210118,2000,AS37063,41.191.78.0/24,145
20210119,0200,AS37063,41.191.78.0/24,145
20210119,0800,AS37063,41.191.78.0/24,145
20210119,1400,AS37063,41.191.78.0/24,144
20210119,2000,AS37063,41.191.78.0/24,144
20210120,0200,AS37063,41.191.78.0/24,144
20210120,0800,AS37063,41.191.78.0/24,144
20210120,1400,AS37063,41.191.78.0/24,143
20210120,2000,AS37063,41.191.78.0/24,145
20210121,0200,AS37063,41.191.78.0/24,145
20210121,0800,AS37063,41.191.78.0/24,145
20210121,1400,AS37063,41.191.78.0/24,144
20210121,2000,AS37063,41.191.78.0/24,145
20210122,0200,AS37063,41.191.78.0/24,144
20210122,0800,AS37063,41.191.78.0/24,144
20210122,1400,AS37063,41.191.78.0/24,145
20210122,2000,AS37063,41.191.78.0/24,144
20210123,0200,AS37063,41.191.78.0/24,144
20210123,0800,AS37063,41.191.78.0/24,144
20210123,1400,AS37063,41.191.78.0/24,144
20210123,2000,AS37063,41.191.78.0/24,144
20210124,0200,AS37063,41.191.78.0/24,144
20210124,0800,AS37063,41.191.78.0/24,143
20210124,1400,AS37063,41.191.78.0/24,143
20210124,2000,AS37063,41.191.78.0/24,143
20210125,0200,AS37063,41.191.78.0/24,143
20210125,0800,AS37063,41.191.78.0/24,143
20210125,1400,AS37063,41.191.78.0/24,144
20210125,2000,AS37063,41.191.78.0/24,144
20210126,0200,AS37063,41.191.78.0/24,144
20210126,0800,AS37063,41.191.78.0/24,144
20210126,1400,AS37063,41.191.78.0/24,144
20210126,2000,AS37063,41.191.78.0/24,144
20210127,0200,AS37063,41.191.78.0/24,145
20210127,0800,AS37063,41.191.78.0/24,145
20210127,1400,AS37063,41.191.78.0/24,145
20210127,2000,AS37063,41.191.78.0/24,144
20210128,0200,AS37063,41.191.78.0/24,145
20210128,0800,AS37063,41.191.78.0/24,145
20210128,1400,AS37063,41.191.78.0/24,145
20210128,2000,AS37063,41.191.78.0/24,145
20210129,0200,AS37063,41.191.78.0/24,144
20210129,0800,AS37063,41.191.78.0/24,145
20210129,1400,AS37063,41.191.78.0/24,145
20210129,2000,AS37063,41.191.78.0/24,145
20210130,0200,AS37063,41.191.78.0/24,145
20210130,0800,AS37063,41.191.78.0/24,145
20210130,1400,AS37063,41.191.78.0/24,145
20210130,2000,AS37063,41.191.78.0/24,145
0,0,0,0,0
20210101,0200,AS37063,129.205.0.0/24,145
20210101,0800,AS37063,129.205.0.0/24,145
20210101,1400,AS37063,129.205.0.0/24,145
20210101,2000,AS37063,129.205.0.0/24,145
20210102,0200,AS37063,129.205.0.0/24,145
20210102,0800,AS37063,129.205.0.0/24,145
20210102,1400,AS37063,129.205.0.0/24,145
20210102,2000,AS37063,129.205.0.0/24,145
20210103,0200,AS37063,129.205.0.0/24,145
20210103,0800,AS37063,129.205.0.0/24,145
20210103,1400,AS37063,129.205.0.0/24,145
20210103,2000,AS37063,129.205.0.0/24,145
20210104,0200,AS37063,129.205.0.0/24,145
20210104,0800,AS37063,129.205.0.0/24,145
20210104,1400,AS37063,129.205.0.0/24,145
20210104,2000,AS37063,129.205.0.0/24,145
20210105,0200,AS37063,129.205.0.0/24,145
20210105,0800,AS37063,129.205.0.0/24,145
20210105,1400,AS37063,129.205.0.0/24,145
20210105,2000,AS37063,129.205.0.0/24,145
20210106,0200,AS37063,129.205.0.0/24,145
20210106,0800,AS37063,129.205.0.0/24,145
20210106,1400,AS37063,129.205.0.0/24,145
20210106,2000,AS37063,129.205.0.0/24,145
20210107,0200,AS37063,129.205.0.0/24,145
20210107,0800,AS37063,129.205.0.0/24,145
20210107,1400,AS37063,129.205.0.0/24,145
20210107,2000,AS37063,129.205.0.0/24,145
20210108,0200,AS37063,129.205.0.0/24,144
20210108,0800,AS37063,129.205.0.0/24,144
20210108,1400,AS37063,129.205.0.0/24,144
20210108,2000,AS37063,129.205.0.0/24,144
20210109,0200,AS37063,129.205.0.0/24,144
20210109,0800,AS37063,129.205.0.0/24,144
20210109,1400,AS37063,129.205.0.0/24,144
20210109,2000,AS37063,129.205.0.0/24,144
20210110,0200,AS37063,129.205.0.0/24,144
20210110,0800,AS37063,129.205.0.0/24,144
20210110,1400,AS37063,129.205.0.0/24,144
20210110,2000,AS37063,129.205.0.0/24,144
20210111,0200,AS37063,129.205.0.0/24,144
20210111,0800,AS37063,129.205.0.0/24,143
20210111,1400,AS37063,129.205.0.0/24,144
20210111,2000,AS37063,129.205.0.0/24,144
20210112,0200,AS37063,129.205.0.0/24,144
20210112,0800,AS37063,129.205.0.0/24,144
20210112,1400,AS37063,129.205.0.0/24,144
20210112,2000,AS37063,129.205.0.0/24,144
20210113,0200,AS37063,129.205.0.0/24,144
20210113,0800,AS37063,129.205.0.0/24,144
20210113,1400,AS37063,129.205.0.0/24,144
20210113,2000,AS37063,129.205.0.0/24,144
20210114,0200,AS37063,129.205.0.0/24,144
20210114,0800,AS37063,129.205.0.0/24,144
20210114,1400,AS37063,129.205.0.0/24,144
20210114,2000,AS37063,129.205.0.0/24,144
20210115,0200,AS37063,129.205.0.0/24,144
20210115,0800,AS37063,129.205.0.0/24,144
20210115,1400,AS37063,129.205.0.0/24,144
20210115,2000,AS37063,129.205.0.0/24,144
20210116,0200,AS37063,129.205.0.0/24,144
20210116,0800,AS37063,129.205.0.0/24,144
20210116,1400,AS37063,129.205.0.0/24,144
20210116,2000,AS37063,129.205.0.0/24,144
20210117,0200,AS37063,129.205.0.0/24,144
20210117,0800,AS37063,129.205.0.0/24,144
20210117,1400,AS37063,129.205.0.0/24,144
20210117,2000,AS37063,129.205.0.0/24,144
20210118,0200,AS37063,129.205.0.0/24,144
20210118,0800,AS37063,129.205.0.0/24,143
20210118,1400,AS37063,129.205.0.0/24,143
20210118,2000,AS37063,129.205.0.0/24,144
